key,stand,significant,factor,date
temp=80-90 wind=Calm speed=5-10mph,L,no (CI overlaps baseline),0.3350740251727346,2026-08-15
temp=80-90 wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.3244743209783995,2026-08-15
temp=80-90 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.3053665123035696,2026-08-15
temp=80-90 wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.2699718634254737,2026-08-15
temp=80-90 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.2516055398667931,2026-08-15
temp=70-80 wind=Calm speed=5-10mph,L,no (CI overlaps baseline),0.2234098828027704,2026-08-15
temp=70-80 wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.2136477111448225,2026-08-15
temp=70-80 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.1960516836823165,2026-08-15
temp=60-70 wind=Calm speed=5-10mph,L,no (CI overlaps baseline),0.1817831319200873,2026-08-15
temp=80-90 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),0.1742888016093522,2026-08-15
temp=70-80 wind=Calm speed=10-15mph,L,no (CI overlaps baseline),0.172844118412172,2026-08-15
temp=60-70 wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.1723354613950891,2026-08-15
temp=80-90 wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.1648978844109045,2026-08-15
temp=70-80 wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.1634641461810224,2026-08-15
temp=80-90 wind=Out speed=15+mph,L,no (CI overlaps baseline),0.1610930344666652,2026-08-15
temp=60-70 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.1553070289326479,2026-08-15
temp=90+ wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.1482196328819633,2026-08-15
temp=80-90 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.1479718719986611,2026-08-15
temp=70-80 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.1465578854470595,2026-08-15
temp=80-90 wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.1442194448211002,2026-08-15
temp=60-70 wind=Calm speed=10-15mph,L,no (CI overlaps baseline),0.1328494784923006,2026-08-15
temp=90+ wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.1315235500740186,2026-08-15
temp=80-90 wind=Varies speed=5-10mph,L,no (CI overlaps baseline),0.1292787034372537,2026-08-15
temp=60-70 wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.1237730999539392,2026-08-15
temp=60-70 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.1074146910876094,2026-08-15
temp=90+ wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.1006064719006625,2026-08-15
temp=80-90 wind=In speed=5-10mph,L,no (CI overlaps baseline),0.0911708527688108,2026-08-15
temp=90+ wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.0845687704785997,2026-08-15
temp=80-90 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),0.0824125218111826,2026-08-15
temp=70-80 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),0.0754134189666879,2026-08-15
temp=70-80 wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.0667750322999629,2026-08-15
temp=70-80 wind=Out speed=15+mph,L,no (CI overlaps baseline),0.0632752550764381,2026-08-15
temp=70-80 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.0512069226335711,2026-08-15
temp=70-80 wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.0477558079215072,2026-08-15
temp=80-90 wind=In speed=10-15mph,L,no (CI overlaps baseline),0.0458114434170262,2026-08-15
temp=60-70 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),0.0385850005661347,2026-08-15
temp=70-80 wind=Varies speed=5-10mph,L,no (CI overlaps baseline),0.0340157539540904,2026-08-15
temp=60-70 wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.0302287004507686,2026-08-15
temp=60-70 wind=Out speed=15+mph,L,no (CI overlaps baseline),0.0268432716936428,2026-08-15
temp=60-70 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.015169528370027,2026-08-15
temp=60-70 wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.0118313318621932,2026-08-15
temp=90+ wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.0089025836654892,2026-08-15
temp=90+ wind=Out speed=15+mph,L,no (CI overlaps baseline),0.0055840627155177,2026-08-15
temp=70-80 wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.0010225630999232,2026-08-15
temp=60-70 wind=Varies speed=5-10mph,L,no (CI overlaps baseline),-0.0014588049650173,2026-08-15
temp=90+ wind=Cross speed=0-5mph,L,no (CI overlaps baseline),-0.0058588069751712,2026-08-15
temp=80-90 wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.0078433219446836,2026-08-15
temp=70-80 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.0090739892763005,2026-08-15
temp=90+ wind=Cross speed=15+mph,L,no (CI overlaps baseline),-0.009130937783753,2026-08-15
temp=60-70 wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.0353472503422832,2026-08-15
temp=80-90 wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.0415244265457713,2026-08-15
temp=70-80 wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.0427151134759976,2026-08-15
temp=60-70 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.0431339319164053,2026-08-15
temp=80-90 wind=In speed=15+mph,L,no (CI overlaps baseline),-0.0446842078413318,2026-08-15
temp=90+ wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.0553736468374348,2026-08-15
temp=90+ wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.0630054757241281,2026-08-15
temp=60-70 wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.0756667901502344,2026-08-15
temp=70-80 wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.0920138699451444,2026-08-15
temp=90+ wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.0948901628927959,2026-08-15
temp=<60 wind=Out speed=5-10mph,L,no (CI overlaps baseline),-0.1128636592082377,2026-08-15
temp=70-80 wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.122950272954305,2026-08-15
temp=70-80 wind=In speed=15+mph,L,no (CI overlaps baseline),-0.12585215453731,2026-08-15
temp=<60 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),-0.1259135314233632,2026-08-15
temp=60-70 wind=Varies speed=15+mph,L,no (CI overlaps baseline),-0.1262360267415648,2026-08-15
temp=90+ wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.1416055312015349,2026-08-15
temp=<60 wind=Out speed=10-15mph,L,no (CI overlaps baseline),-0.1500669222881929,2026-08-15
temp=60-70 wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.1532450915203271,2026-08-15
temp=60-70 wind=In speed=15+mph,L,no (CI overlaps baseline),-0.1560505225742134,2026-08-15
temp=<60 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),-0.1625900471893832,2026-08-15
temp=90+ wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.1709150454860689,2026-08-15
temp=<60 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),-0.2152331330667757,2026-08-15
temp=<60 wind=Out speed=0-5mph,L,no (CI overlaps baseline),-0.2216188772643127,2026-08-15
temp=<60 wind=Out speed=15+mph,L,no (CI overlaps baseline),-0.2242056316231012,2026-08-15
temp=<60 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),-0.2331238860957811,2026-08-15
temp=<60 wind=Cross speed=15+mph,L,no (CI overlaps baseline),-0.2356737092017136,2026-08-15
temp=<60 wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.2716902702851123,2026-08-15
temp=<60 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.2776311087383691,2026-08-15
temp=<60 wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.3024410291438989,2026-08-15
temp=<60 wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.3387616367819351,2026-08-15
temp=<60 wind=Varies speed=15+mph,L,no (CI overlaps baseline),-0.340970537892482,2026-08-15
temp=<60 wind=In speed=0-5mph,L,yes,-0.3615316627523998,2026-08-15
temp=<60 wind=In speed=15+mph,L,yes,-0.3636666477642878,2026-08-15
temp=90+ wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.3213009557355821,2026-08-15
temp=80-90 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.2928712738664425,2026-08-15
temp=90+ wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.2795374996196162,2026-08-15
temp=80-90 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.2519461516602856,2026-08-15
temp=90+ wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.2312113770591164,2026-08-15
temp=90+ wind=In speed=10-15mph,R,no (CI overlaps baseline),0.2130419466162145,2026-08-15
temp=90+ wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.2083523309289869,2026-08-15
temp=60-70 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.2046320500590088,2026-08-15
temp=80-90 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.2045949734714816,2026-08-15
temp=90+ wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.1976704515703464,2026-08-15
temp=80-90 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.1867934518743019,2026-08-15
temp=80-90 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.1821989153623637,2026-08-15
temp=80-90 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.1717337888607273,2026-08-15
temp=60-70 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.1663256995811428,2026-08-15
temp=70-80 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.163812788684077,2026-08-15
temp=80-90 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),0.1344102945776273,2026-08-15
temp=70-80 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.1267264668322374,2026-08-15
temp=90+ wind=Out speed=15+mph,R,no (CI overlaps baseline),0.1254991245832237,2026-08-15
temp=60-70 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.1220186664677129,2026-08-15
temp=90+ wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.1155060901472095,2026-08-15
temp=60-70 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.1053655154277315,2026-08-15
temp=60-70 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.1010677201264231,2026-08-15
temp=80-90 wind=Out speed=15+mph,R,no (CI overlaps baseline),0.1010336438888213,2026-08-15
temp=90+ wind=In speed=5-10mph,R,no (CI overlaps baseline),0.0989439554856739,2026-08-15
temp=60-70 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.0912790255553406,2026-08-15
temp=80-90 wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.0912452347123362,2026-08-15
temp=80-90 wind=In speed=15+mph,R,no (CI overlaps baseline),0.0846740029476469,2026-08-15
temp=70-80 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.0838369327550705,2026-08-15
temp=80-90 wind=In speed=5-10mph,R,no (CI overlaps baseline),0.0750227332525568,2026-08-15
temp=70-80 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.0677183228720319,2026-08-15
temp=60-70 wind=Varies speed=15+mph,R,no (CI overlaps baseline),0.0658673643776097,2026-08-15
temp=70-80 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.0635586367597402,2026-08-15
temp=60-70 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),0.0563740540570893,2026-08-15
temp=90+ wind=Cross speed=0-5mph,R,no (CI overlaps baseline),0.0543336349230461,2026-08-15
temp=70-80 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.0540847403900681,2026-08-15
temp=80-90 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),0.0313302845601617,2026-08-15
temp=60-70 wind=Out speed=15+mph,R,no (CI overlaps baseline),0.0251681846085654,2026-08-15
temp=90+ wind=Varies speed=0-5mph,R,no (CI overlaps baseline),0.0205463512691712,2026-08-15
temp=70-80 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),0.0203050015318639,2026-08-15
temp=60-70 wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.0160178374773223,2026-08-15
temp=60-70 wind=In speed=15+mph,R,no (CI overlaps baseline),0.0098753195802789,2026-08-15
temp=60-70 wind=In speed=5-10mph,R,no (CI overlaps baseline),0.0008542402603028,2026-08-15
